Mortgage ID,Joint Life,Age 1,Gender 1,Life 1 Status Change Date,Age 2,Gender 2,Life 2 Status Change Date,LTV,AER,Loan Amount,Completion Date,Servicing Fee,Portfolio,Valuation Date
285,Joint Life,87,Male,,86,Female,,0.442980001,0.0486,288529.87,42870,0.0015,Internal,45657
286,Joint Life,81,Male,,120,Female,45455,0.465842125,0.052,202418.11,42873,0.0015,Internal,45657
287,Joint Life,120,Male,45050,86,Female,,0.333726306,0.0415,482485.29,42874,0.0015,Internal,45657
288,Joint Life,69,Male,,70,Female,,0.245523714,0.050268651,42569.41,42880,0.0015,Internal,45657
289,Joint Life,76,Male,,73,Female,,0.35074012,0.047667336,204159.52,42881,0.0015,Internal,45657
290,Single,80,Male,,,,,0.153926815,0.0415,68420.93,42873,0.0015,Internal,45657
291,Joint Life,76,Male,,74,Female,,0.270604607,0.0427,177434.5,42906,0.0015,Internal,45657
292,Joint Life,120,Male,45386,75,Female,,0.273869266,0.0431,95996.61,42878,0.0015,Internal,45657
293,Single,68,Female,,,,,0.233245755,0.041044229,25127.47,42879,0.0015,Internal,45657
294,Single,79,Male,,,,,0.324662891,0.037397022,38361.51,42916,0.0015,Internal,45657
295,Joint Life,80,Male,,79,Female,,0.16839104,0.038425283,105596.76,42914,0.0015,Internal,45657
296,Joint Life,87,Male,,85,Female,,0.147198514,0.0415,54525.15,42908,0.0015,Internal,45657
297,Joint Life,80,Male,,76,Female,,0.413463403,0.056436045,142701.9,42879,0.0015,Internal,45657
298,Joint Life,120,Male,43273,72,Female,,0.293800858,0.0469,89167.27,42922,0.0015,Internal,45657
299,Joint Life,72,Male,,75,Female,,0.236317183,0.0416,122716.83,42912,0.0015,Internal,45657
300,Joint Life,79,Male,,79,Female,,0.436314127,0.048,242616.07,42920,0.0015,Internal,45657
301,Single,83,Male,,,,,0.241788422,0.04,201672.67,42934,0.0015,Internal,45657
302,Joint Life,75,Male,,78,Female,,0.2541999,0.042,240125.17,42942,0.0015,Internal,45657
303,Single,81,Female,,,,,0.397638344,0.052,62732.21,42894,0.0015,Internal,45657
304,Joint Life,84,Male,,80,Female,,0.236672217,0.0415,107722.19,42912,0.0015,Internal,45657
305,Joint Life,78,Male,,69,Female,,0.267780166,0.04176383,99807.44,42937,0.0015,Internal,45657
306,Single,72,Female,,,,,0.208563449,0.0416,38393.29,42892,0.0015,Internal,45657
307,Joint Life,76,Male,,69,Female,,0.29391105,0.052,63065.19,42915,0.0015,Internal,45657
308,Joint Life,120,Male,44460,82,Female,,0.312760379,0.047907435,55784.4,43063,0.0015,Internal,45657
309,Joint Life,83,Male,,77,Female,,0.406365193,0.052,92824.03,42887,0.0015,Internal,45657
310,Single,78,Male,,,,,0.25834338,0.0415,44532.73,42886,0.0015,Internal,45657
311,Single,68,Male,,,,,0.219029138,0.0435,69662.94,42891,0.0015,Internal,45657
312,Joint Life,79,Male,,75,Female,,0.368331351,0.039892818,142965.02,42895,0.0015,Internal,45657
313,Joint Life,79,Male,,77,Female,,0.321266961,0.0416,150915.88,42905,0.0015,Internal,45657
314,Joint Life,120,Male,45042,77,Female,,0.386187738,0.041755661,356189.03,42921,0.0015,Internal,45657
315,Single,80,Female,,,,,0.389010217,0.044693369,71873.02,43026,0.0015,Internal,45657
316,Joint Life,90,Male,,81,Female,,0.392780685,0.042,546022.35,42928,0.0015,Internal,45657
317,Joint Life,79,Male,,76,Female,,0.340302346,0.043809385,50992.81,42906,0.0015,Internal,45657
318,Single,71,Female,,,,,0.270648395,0.0503,36294.69,42915,0.0015,Internal,45657
319,Single,76,Male,,,,,0.173443255,0.04,61400.4,42919,0.0015,Internal,45657
320,Joint Life,82,Male,,78,Female,,0.229165608,0.04,201845.74,42926,0.0015,Internal,45657
321,Single,96,Female,,,,,0.600834535,0.0434,203800.39,43055,0.0015,Internal,45657
322,Joint Life,120,Male,43776,77,Female,,0.419079864,0.047933173,168101.24,42914,0.0015,Internal,45657
323,Joint Life,87,Male,,81,Female,,0.417081143,0.0505,65086.61,42955,0.0015,Internal,45657
324,Joint Life,71,Male,,69,Female,,0.339332292,0.046403229,117213.12,42916,0.0015,Internal,45657
325,Joint Life,75,Male,,76,Female,,0.282532508,0.0452,93767.37,42899,0.0015,Internal,45657
326,Joint Life,70,Male,,86,Female,,0.242450639,0.0469,49677.68,42900,0.0015,Internal,45657
327,Single,80,Female,,,,,0.286614898,0.039,84698.88,42933,0.0015,Internal,45657
328,Single,73,Female,,,,,0.368382729,0.0505,47588.37,42977,0.0015,Internal,45657
329,Joint Life,75,Male,,70,Female,,0.302758192,0.0467,52335.47,42916,0.0015,Internal,45657
330,Joint Life,83,Male,,79,Female,,0.120169802,0.039,200464.23,42922,0.0015,Internal,45657
331,Joint Life,71,Male,,68,Female,,0.175815551,0.0402,92858.68,42929,0.0015,Internal,45657
332,Joint Life,82,Male,,79,Female,,0.216047154,0.039,53457.12,42922,0.0015,Internal,45657
333,Joint Life,84,Male,,84,Female,,0.375937826,0.04,177686.83,42905,0.0015,Internal,45657
334,Single,69,Male,,,,,0.293354965,0.052,31228.86,42941,0.0015,Internal,45657
335,Joint Life,120,Male,45412,87,Female,,0.446483787,0.041,249062.41,42935,0.0015,Internal,45657
336,Single,77,Female,,,,,0.172526777,0.039,53256.02,42958,0.0015,Internal,45657
337,Joint Life,79,Male,,77,Female,,0.234527919,0.039,86758.89,42934,0.0015,Internal,45657
338,Joint Life,77,Male,,74,Female,,0.261549088,0.0402,80894.73,42920,0.0015,Internal,45657
339,Joint Life,72,Female,,78,Male,,0.362450467,0.042179377,176225.06,42927,0.0015,Internal,45657
340,Joint Life,80,Male,,77,Female,,0.380794405,0.0505,135947.77,42916,0.0015,Internal,45657
341,Joint Life,92,Male,,91,Female,,0.363198577,0.041,233398.56,42947,0.0015,Internal,45657
342,Joint Life,82,Male,,81,Female,,0.492321341,0.048916704,162238.1,42972,0.0015,Internal,45657
343,Joint Life,75,Male,,72,Female,,0.181292497,0.039,44766.88,42937,0.0015,Internal,45657
344,Joint Life,78,Female,,79,Male,,0.207909933,0.039,85457.89,42922,0.0015,Internal,45657
345,Joint Life,83,Male,,84,Female,,0.328259055,0.0398,115061.31,42922,0.0015,Internal,45657
346,Joint Life,73,Male,,70,Female,,0.205233697,0.038417953,111999.42,42940,0.0015,Internal,45657
347,Single,91,Female,,,,,0.190357795,0.039,95265.02,42951,0.0015,Internal,45657
348,Joint Life,76,Male,,79,Female,,0.427792251,0.0505,689844.49,42979,0.0015,Internal,45657
349,Single,70,Female,,,,,0.281186132,0.0448,132087.82,42944,0.0015,Internal,45657
350,Joint Life,76,Male,,79,Female,,0.235358524,0.039,198605.89,42979,0.0015,Internal,45657
351,Single,75,Female,,,,,0.170901113,0.039,22551.19,42976,0.0015,Internal,45657
352,Single,71,Female,,,,,0.356034544,0.04217629,65678.53,42922,0.0015,Internal,45657
353,Single,79,Female,,,,,0.244052707,0.039,133377.45,42941,0.0015,Internal,45657
354,Joint Life,89,Male,,120,Female,45212,0.218412814,0.038,92225.85,42990,0.0015,Internal,45657
355,Joint Life,120,Male,43632,82,Female,,0.141296802,0.039,79649.39,42986,0.0015,Internal,45657
356,Joint Life,78,Male,,78,Female,,0.30949493,0.0448,54781.93,43069,0.0015,Internal,45657
357,Joint Life,120,Male,44312,78,Female,,0.207418376,0.035659469,82056.78,42964,0.0015,Internal,45657
358,Joint Life,81,Male,,81,Female,,0.312874544,0.041366284,224125.26,42955,0.0015,Internal,45657
359,Single,89,Female,,,,,0.48290859,0.0415,249532.14,42993,0.0015,Internal,45657
360,Single,70,Female,,,,,0.252709809,0.0467,42849.69,42969,0.0015,Internal,45657
361,Single,70,Female,,,,,0.20165456,0.0406,20195.78,42961,0.0015,Internal,45657
362,Single,89,Female,,,,,0.479731334,0.0429,159462.86,43035,0.0015,Internal,45657
363,Joint Life,86,Male,,82,Female,,0.386684611,0.0429,181607.56,42956,0.0015,Internal,45657
364,Joint Life,79,Male,,77,Female,,0.332100644,0.0395,1743005.81,42962,0.0015,Internal,45657
365,Joint Life,83,Male,,82,Female,,0.342343663,0.0406,77776.64,42944,0.0015,Internal,45657
366,Joint Life,76,Male,,72,Female,,0.161312271,0.037656278,90646.48,42978,0.0015,Internal,45657
367,Single,68,Male,,,,,0.234588575,0.0505,123808.47,42993,0.0015,Internal,45657
368,Joint Life,80,Male,,83,Female,,0.205472381,0.039,223939.04,42954,0.0015,Internal,45657
369,Joint Life,80,Male,,78,Female,,0.274788554,0.0406,53626.16,43000,0.0015,Internal,45657
370,Single,80,Female,,,,,0.08384121,0.039,27379.92,42972,0.0015,Internal,45657
371,Joint Life,82,Male,,77,Female,,0.238980908,0.039,29324.61,42947,0.0015,Internal,45657
372,Single,75,Male,,,,,0.175528223,0.039,33075.21,42998,0.0015,Internal,45657
373,Single,81,Male,,,,,0.28374883,0.0398,53282.91,43007,0.0015,Internal,45657
374,Single,68,Female,,,,,0.308521922,0.0505,199708.07,42991,0.0015,Internal,45657
375,Joint Life,69,Male,,70,Female,,0.215536809,0.0392,66532.47,42977,0.0015,Internal,45657
376,Single,79,Female,,,,,0.441762325,0.055250113,109462.69,43005,0.0015,Internal,45657
377,Single,88,Female,,,,,0.578062277,0.0493,167028.8,42989,0.0015,Internal,45657
378,Single,71,Male,,,,,0.24700399,0.0415,134937.53,42999,0.0015,Internal,45657
379,Joint Life,79,Male,,80,Female,,0.132085927,0.039,177453.1,42964,0.0015,Internal,45657
380,Joint Life,91,Male,,84,Female,,0.234767228,0.038,98722.18,42999,0.0015,Internal,45657
381,Joint Life,78,Male,,81,Female,,0.173629438,0.038,132183.75,42958,0.0015,Internal,45657
382,Single,89,Male,,,,,0.282176888,0.038,658215.4,42998,0.0015,Internal,45657
383,Single,83,Female,,,,,0.485365451,0.043930385,224099.17,43006,0.0015,Internal,45657
384,Joint Life,120,Male,45153,75,Female,,0.345532023,0.0467,118021.91,43007,0.0015,Internal,45657
385,Single,78,Female,,,,,0.375725023,0.036709739,76100.97,42971,0.0015,Internal,45657
386,Single,75,Female,,,,,0.186080028,0.038,39582.13,42976,0.0015,Internal,45657
387,Joint Life,76,Male,,120,Female,45258,0.331206009,0.0467,85995.76,42957,0.0015,Internal,45657
388,Joint Life,79,Male,,87,Female,,0.238087391,0.041809038,183576.41,42951,0.0015,Internal,45657
389,Single,77,Female,,,,,0.142140117,0.037123246,170388.66,42992,0.0015,Internal,45657
390,Joint Life,96,Male,,85,Female,,0.119986391,0.038,40251.4,43004,0.0015,Internal,45657
391,Joint Life,72,Male,,69,Female,,0.184823556,0.0383,118559.57,43012,0.0015,Internal,45657
392,Single,76,Female,,,,,0.264753181,0.0386,145334.93,43004,0.0015,Internal,45657
393,Single,70,Male,,,,,0.365027427,0.037827666,123521.17,42978,0.0015,Internal,45657
394,Single,86,Female,,,,,0.161076106,0.039,65753.03,43075,0.0015,Internal,45657
395,Single,89,Female,,,,,0.296112833,0.038,131845.83,42983,0.0015,Internal,45657
396,Joint Life,120,Male,45666,68,Female,,0.217773496,0.0395,56007.33,42977,0.0015,Internal,45657
397,Joint Life,80,Male,,79,Female,,0.112296246,0.038,52803.21,42971,0.0015,Internal,45657
398,Joint Life,120,Male,45573,80,Female,,0.468935582,0.039380744,154035.78,42969,0.0015,Internal,45657
399,Joint Life,80,Male,,77,Female,,0.396892461,0.051494324,85448.36,43026,0.0015,Internal,45657
400,Joint Life,74,Male,,71,Female,,0.256448067,0.043705438,76934.42,42961,0.0015,Internal,45657
401,Single,84,Female,,,,,0.310365609,0.038,163311.68,43005,0.0015,Internal,45657
402,Single,81,Female,,,,,0.298282171,0.038401083,130327.83,43019,0.0015,Internal,45657
403,Single,68,Female,,,,,0.202324996,0.0389,71575.41,42984,0.0015,Internal,45657
404,Joint Life,84,Male,,82,Female,,0.362654323,0.0389,126890.97,42970,0.0015,Internal,45657
405,Joint Life,86,Male,,81,Female,,0.113384369,0.038,46141.32,42984,0.0015,Internal,45657
406,Single,81,Female,,,,,0.401225995,0.045269021,197034.11,42992,0.0015,Internal,45657
407,Joint Life,81,Male,,76,Female,,0.292973899,0.0389,273360.35,42964,0.0015,Internal,45657
408,Joint Life,81,Male,,78,Female,,0.172312354,0.038,34331.12,43004,0.0015,Internal,45657
409,Single,79,Female,,,,,0.255539966,0.038,131440.34,43013,0.0015,Internal,45657
410,Single,96,Female,,,,,0.488502691,0.0415,151252.26,43039,0.0015,Internal,45657
411,Single,98,Female,,,,,0.358512645,0.0395,126141.13,43011,0.0015,Internal,45657
412,Joint Life,78,Male,,76,Female,,0.336668161,0.0493,38634.57,43034,0.0015,Internal,45657
413,Single,74,Male,,,,,0.397804065,0.057777604,61659.63,43004,0.0015,Internal,45657
414,Joint Life,78,Male,,77,Female,,0.322906312,0.03607931,145994.24,42996,0.0015,Internal,45657
415,Single,77,Female,,,,,0.371849006,0.036659671,151332.76,42972,0.0015,Internal,45657
416,Single,76,Female,,,,,0.217167641,0.039,21215.27,42997,0.0015,Internal,45657
417,Joint Life,120,Male,43857,87,Female,,0.248826233,0.038,98671.49,43004,0.0015,Internal,45657
418,Joint Life,71,Male,,70,Female,,0.272906384,0.0467,98261.09,42977,0.0015,Internal,45657
419,Joint Life,78,Male,,72,Female,,0.362434482,0.036360617,411188.89,43018,0.0015,Internal,45657
420,Joint Life,68,Male,,69,Female,,0.169227582,0.0386,65909.69,43026,0.0015,Internal,45657
421,Single,72,Female,,,,,0.244564271,0.041,53462.81,43053,0.0015,Internal,45657
422,Joint Life,70,Male,,68,Female,,0.142205441,0.038,131345.73,43020,0.0015,Internal,45657
423,Joint Life,83,Male,,82,Female,,0.324263207,0.038,170187.16,43052,0.0015,Internal,45657
424,Joint Life,120,Male,43363,74,Female,,0.203890339,0.038,65862.09,42992,0.0015,Internal,45657
425,Joint Life,70,Male,,79,Female,,0.323795047,0.046537234,116870.16,42990,0.0015,Internal,45657
426,Joint Life,69,Male,,72,Female,,0.211643165,0.0389,123421.51,43004,0.0015,Internal,45657
427,Joint Life,120,Male,45106,74,Female,,0.344945209,0.053409918,122714.57,42990,0.0015,Internal,45657
428,Joint Life,77,Male,,76,Female,,0.187480527,0.038,262394.07,43031,0.0015,Internal,45657
429,Joint Life,73,Female,,87,Male,,0.390655139,0.037984416,104327,42992,0.0015,Internal,45657
430,Joint Life,82,Male,,120,Female,43795,0.389446314,0.0493,60752.06,42996,0.0015,Internal,45657
431,Single,82,Female,,,,,0.212042771,0.038,39521.31,42991,0.0015,Internal,45657
432,Joint Life,120,Male,43846,70,Female,,0.241799699,0.0434,46575.73,42985,0.0015,Internal,45657
433,Joint Life,120,Male,45173,71,Female,,0.349634971,0.059314788,79222.23,42985,0.0015,Internal,45657
434,Single,79,Female,,,,,0.385242347,0.039911613,119345.48,43080,0.0015,Internal,45657
435,Single,85,Male,,,,,0.329019355,0.038,243275.93,43040,0.0015,Internal,45657
436,Joint Life,75,Male,,75,Female,,0.35591361,0.038262575,85928.23,43063,0.0015,Internal,45657
437,Joint Life,80,Male,,70,Female,,0.271334953,0.0434,94938.77,43070,0.0015,Internal,45657
438,Joint Life,87,Male,,82,Female,,0.117681659,0.038,98813.4,42990,0.0015,Internal,45657
439,Joint Life,77,Male,,73,Female,,0.235229713,0.0392,39885.75,42985,0.0015,Internal,45657
440,Single,91,Female,,,,,0.611177733,0.0493,520028.22,43000,0.0015,Internal,45657
441,Joint Life,80,Male,,76,Female,,0.341687948,0.0473,194667.98,43006,0.0015,Internal,45657
442,Joint Life,83,Male,,82,Female,,0.484016945,0.0493,249266.66,43006,0.0015,Internal,45657
443,Joint Life,74,Male,,71,Female,,0.091134126,0.038,65591.77,43032,0.0015,Internal,45657
444,Joint Life,77,Male,,72,Female,,0.246855533,0.0415,73982.9,43027,0.0015,Internal,45657
445,Single,69,Male,,,,,0.338275164,0.042488403,112707.19,43011,0.0015,Internal,45657
446,Joint Life,80,Male,,78,Female,,0.423755627,0.047376239,125007.91,43004,0.0015,Internal,45657
447,Single,97,Female,,,,,0.590478585,0.0415,270116.88,42991,0.0015,Internal,45657
448,Joint Life,84,Male,,82,Female,,0.438336586,0.044894665,129698.14,43000,0.0015,Internal,45657
449,Joint Life,74,Male,,120,Female,44160,0.233370962,0.049243859,99390.88,42986,0.0015,Internal,45657
450,Joint Life,120,Male,45533,77,Female,,0.114441948,0.038,29432.36,42999,0.0015,Internal,45657
451,Joint Life,83,Male,,78,Female,,0.241974074,0.038,85568,42998,0.0015,Internal,45657
452,Joint Life,120,Male,45183,80,Female,,0.190564555,0.038,85304.44,43028,0.0015,Internal,45657
453,Joint Life,77,Male,,72,Female,,0.25283156,0.0434,58152.08,43014,0.0015,Internal,45657
454,Joint Life,82,Male,,76,Female,,0.432797626,0.03594236,97301.15,43005,0.0015,Internal,45657
455,Joint Life,72,Male,,72,Female,,0.335459159,0.0493,55808.94,43000,0.0015,Internal,45657
456,Single,74,Female,,,,,0.301762162,0.0395,106419.48,43000,0.0015,Internal,45657
457,Single,72,Female,,,,,0.179493001,0.0383,42608.98,43000,0.0015,Internal,45657
458,Single,77,Female,,,,,0.289344844,0.0389,105889.6,43007,0.0015,Internal,45657
459,Joint Life,83,Male,,83,Female,,0.253388594,0.038,124815.16,43003,0.0015,Internal,45657
460,Joint Life,83,Male,,80,Female,,0.392902889,0.042537556,139442.9,43039,0.0015,Internal,45657
461,Single,86,Male,,,,,0.28818179,0.038,70309.31,43013,0.0015,Internal,45657
462,Single,70,Male,,,,,0.283181646,0.047007133,249107.35,42991,0.0015,Internal,45657
463,Joint Life,80,Male,,80,Female,,0.254765131,0.0383,42615.86,43055,0.0015,Internal,45657
464,Single,71,Female,,,,,0.26078138,0.0473,33031.73,43000,0.0015,Internal,45657
465,Single,76,Female,,,,,0.191875076,0.036655193,87064.76,43007,0.0015,Internal,45657
466,Joint Life,77,Male,,74,Female,,0.239608251,0.0392,56879.45,43033,0.0015,Internal,45657
467,Joint Life,80,Male,,81,Female,,0.379976906,0.0395,1318756.74,43006,0.0015,Internal,45657
468,Single,77,Female,,,,,0.251523274,0.0386,40942.56,43007,0.0015,Internal,45657
469,Joint Life,84,Male,,82,Female,,0.122762351,0.038,288622.57,43081,0.0015,Internal,45657
470,Joint Life,86,Male,,82,Female,,0.47386036,0.040316234,725078.25,43033,0.0015,Internal,45657
471,Joint Life,120,Male,45666,71,Female,,0.214081891,0.0383,65955.39,42998,0.0015,Internal,45657
472,Joint Life,120,Male,44120,76,Female,,0.303325304,0.0389,105424.49,43000,0.0015,Internal,45657
473,Single,85,Female,,,,,0.32236467,0.038,105274.23,43026,0.0015,Internal,45657
474,Joint Life,80,Male,,76,Female,,0.244834315,0.0383,85005.28,43082,0.0015,Internal,45657
475,Joint Life,83,Male,,79,Female,,0.183864578,0.038,75658.53,43054,0.0015,Internal,45657
476,Single,71,Female,,,,,0.310151801,0.0493,47460.37,43006,0.0015,Internal,45657
477,Joint Life,120,Male,44809,91,Female,,0.357061192,0.038,180068,43013,0.0015,Internal,45657
478,Joint Life,83,Male,,83,Female,,0.326305527,0.0395,165325.24,43004,0.0015,Internal,45657
479,Joint Life,73,Male,,70,Female,,0.152522526,0.038,44654.12,43005,0.0015,Internal,45657
480,Joint Life,120,Male,44528,78,Female,,0.222099357,0.038,78539.81,43053,0.0015,Internal,45657
481,Single,71,Male,,,,,0.292091367,0.0415,80228.05,43080,0.0015,Internal,45657
482,Joint Life,87,Male,,85,Female,,0.223415915,0.038,57435.97,43038,0.0015,Internal,45657
483,Joint Life,81,Male,,73,Female,,0.19280698,0.0383,67191.26,43020,0.0015,Internal,45657
484,Joint Life,73,Male,,70,Female,,0.267295218,0.0415,113715.74,43033,0.0015,Internal,45657
485,Single,83,Female,,,,,0.237111729,0.038,69152.37,43010,0.0015,Internal,45657
486,Single,92,Female,,,,,0.256522941,0.038,391158.28,43091,0.0015,Internal,45657
487,Single,93,Female,,,,,0.528288677,0.03520668,523458.26,43069,0.0015,Internal,45657
488,Joint Life,73,Male,,70,Female,,0.191322933,0.0389,40389.69,43032,0.0015,Internal,45657
489,Joint Life,80,Male,,80,Female,,0.468755924,0.037709615,501024.89,43038,0.0015,Internal,45657
490,Joint Life,79,Male,,84,Female,,0.454062128,0.05066081,251728.29,43055,0.0015,Internal,45657
491,Single,82,Male,,,,,0.344145848,0.049681847,84933.52,43039,0.0015,Internal,45657
492,Single,80,Female,,,,,0.237446695,0.038,78912.86,43007,0.0015,Internal,45657
493,Joint Life,82,Male,,81,Female,,0.248377032,0.038,98493.36,43006,0.0015,Internal,45657
494,Joint Life,82,Male,,80,Female,,0.115649876,0.038,32863.46,43012,0.0015,Internal,45657
495,Joint Life,93,Male,,86,Female,,0.398926419,0.0395,421470.02,43007,0.0015,Internal,45657
496,Single,78,Female,,,,,0.280786236,0.038,392982.91,43046,0.0015,Internal,45657
497,Joint Life,79,Male,,76,Female,,0.18694653,0.038,85811.81,43021,0.0015,Internal,45657
498,Joint Life,77,Male,,81,Female,,0.436905025,0.03627148,148915.48,43032,0.0015,Internal,45657
499,Joint Life,86,Male,,120,Female,45422,0.159263998,0.038,38768.21,43052,0.0015,Internal,45657
500,Joint Life,81,Male,,77,Female,,0.25655475,0.0386,80043.02,43006,0.0015,Internal,45657
501,Joint Life,79,Male,,76,Female,,0.301295534,0.0395,63863.32,43024,0.0015,Internal,45657
502,Single,96,Female,,,,,0.515389468,0.0389,285526.06,43007,0.0015,Internal,45657
503,Single,84,Male,,,,,0.097418629,0.038,26306.99,43006,0.0015,Internal,45657
504,Joint Life,76,Male,,75,Female,,0.333809253,0.0493,85364.95,43014,0.0015,Internal,45657
505,Single,74,Female,,,,,0.173468751,0.038,89109.98,43013,0.0015,Internal,45657
506,Joint Life,120,Male,43041,73,Female,,0.265164296,0.052131976,89626.07,43012,0.0015,Internal,45657
